Rang,Anzahl,Vorname,Geschlecht,-,Rang,Anzahl,Vorname,Geschlecht
614,1,Freda,w,,614,1,Frank,m
615,1,Freni,w,,615,1,Freddy,m
616,1,Frika,w,,616,1,Fried,m
617,1,Gabriella,w,,617,1,Friedhelm,m
618,1,Gardis,w,,618,1,Frippe,m
619,1,Gazal,w,,619,1,Fynnian,m
620,1,Gazia,w,,620,1,Gabriél,m
621,1,Gerlis,w,,621,1,George,m
622,1,Gertrud,w,,622,1,George-Jim,m
623,1,Gina-Marie,w,,623,1,Gerasimos,m
624,1,Giorgia,w,,624,1,Gerrit,m
625,1,Gloria,w,,625,1,Ghassan,m
626,1,Goud,w,,626,1,Glenn,m
627,1,Grace,w,,627,1,Gorden,m
628,1,Grete,w,,628,1,Greta,m
629,1,Gulsum,w,,629,1,Gunnar,m
630,1,Gundi,w,,630,1,Gurshabad,m
631,1,Gwen,w,,631,1,Gyan,m
632,1,Hadya,w,,632,1,Hajo,m
633,1,Hailey-Fabienne,w,,633,1,Halid,m
634,1,Haily,w,,634,1,Halil,m
635,1,Hajar,w,,635,1,Halvar,m
636,1,Hale,w,,636,1,Hamid,m
637,1,Hanaa,w,,637,1,Hansen,m
638,1,Haneen,w,,638,1,Happy,m
639,1,Hanin,w,,639,1,Haron,m
640,1,Hanni,w,,640,1,Harry,m
641,1,Hannie,w,,641,1,Hecthor,m
642,1,Happy,w,,642,1,Hector,m
643,1,Harleen,w,,643,1,Helmar,m
644,1,Harriet,w,,644,1,Henok,m
645,1,Hassanatou,w,,645,1,Herry,m
646,1,Hawa,w,,646,1,Hoang,m
647,1,Heba,w,,647,1,Horst,m
648,1,Heda,w,,648,1,Huckleberry,m
649,1,Hedy,w,,649,1,Hussein,m
650,1,Hela,w,,650,1,Hüseyin,m
651,1,Heli,w,,651,1,Ian,m
652,1,Hella,w,,652,1,Ibrahim,m
653,1,Henry,w,,653,1,Idris,m
654,1,Heritage,w,,654,1,Iggy,m
655,1,Herta,w,,655,1,Ilan,m
656,1,Heva,w,,656,1,Ilias,m
657,1,Hildegard,w,,657,1,Iljas,m
658,1,Hilma,w,,658,1,Ilon,m
659,1,Hjördis,w,,659,1,Ilyas,m
660,1,Hollie,w,,660,1,Indrit,m
661,1,Holly-Leeloo,w,,661,1,Ingmar,m
662,1,Hor,w,,662,1,Iptisam,m
663,1,Huda,w,,663,1,Isa,m
664,1,Hà,w,,664,1,Isdrael,m
665,1,Hümeyra,w,,665,1,Issam,m
666,1,Iben,w,,666,1,Ivan,m
667,1,Ida-Frederike,w,,667,1,Iweel,m
668,1,Ida-Lotte,w,,668,1,Jaafar,m
669,1,Iduna,w,,669,1,Jabal,m
670,1,Ifeoluwa,w,,670,1,Jackson,m
671,1,Ilaf,w,,671,1,Jaden,m
672,1,Ilaina,w,,672,1,Jaen,m
673,1,Ilan,w,,673,1,Jahnu,m
674,1,Ilef,w,,674,1,Jakub,m
675,1,Ilsa,w,,675,1,Jalte,m
676,1,Ilse,w,,676,1,Jaman,m
677,1,Ilvi,w,,677,1,Jan-Lucas,m
678,1,Ina,w,,678,1,Janek,m
679,1,India,w,,679,1,Janik,m
680,1,Inga,w,,680,1,Janko,m
681,1,Inge,w,,681,1,Jannic,m
682,1,Ingrid,w,,682,1,Janno,m
683,1,Inés,w,,683,1,Jante,m
684,1,Io,w,,684,1,Janto,m
685,1,Ioana,w,,685,1,Janus,m
686,1,Irmina,w,,686,1,Jarn,m
687,1,Iryna,w,,687,1,Jarne,m
688,1,Isa,w,,688,1,Jarno,m
689,1,Isabel,w,,689,1,Jason-Mylo,m
690,1,Isabella-Lina,w,,690,1,Jaspar,m
691,1,Isaura,w,,691,1,Jawad,m
692,1,Isciane,w,,692,1,Jelissej,m
693,1,Ismeta,w,,693,1,Jelle,m
694,1,Isolde,w,,694,1,Jenne,m
695,1,Iva,w,,695,1,Jeremi,m
696,1,Ivalo,w,,696,1,Jeremy-Joel,m
697,1,Izabella,w,,697,1,Jesaja,m
698,1,Jamila,w,,698,1,Jesse,m
699,1,Janell,w,,699,1,Jessy-Noah,m
700,1,Janin,w,,700,1,Ji,m
701,1,Janne,w,,701,1,Jiarun,m
702,1,Jara,w,,702,1,Jimmy,m
703,1,Jaskirat,w,,703,1,Joe,m
704,1,Jasmina,w,,704,1,Johan,m
705,1,Jasmine,w,,705,1,Johnny,m
706,1,Jasna,w,,706,1,Jon,m
707,1,Jayla,w,,707,1,Jonne,m
708,1,Jella,w,,708,1,Joon,m
709,1,Jenny,w,,709,1,Jora,m
710,1,Jessabelle,w,,710,1,Jorah,m
711,1,Jessi,w,,711,1,Jordan,m
712,1,Jessica,w,,712,1,Jorden,m
713,1,Jessie,w,,713,1,Jordy,m
714,1,Jeyla,w,,714,1,Jorge,m
715,1,Jhona,w,,715,1,Jorit,m
716,1,Jill,w,,716,1,Joschka,m
717,1,Joanna,w,,717,1,Josh,m
718,1,Johan,w,,718,1,Josua,m
719,1,Jolanda,w,,719,1,Joussef,m
720,1,Jolene,w,,720,1,Jozef,m
721,1,Joline,w,,721,1,Juan,m
722,1,Jorinde,w,,722,1,Jugraj,m
723,1,Joris,w,,723,1,Jules,m
724,1,Josefina-Malea,w,,724,1,Julius-Balthasar,m
725,1,Joseline,w,,725,1,Juma,m
726,1,Josina,w,,726,1,Junis,m
727,1,Josy,w,,727,1,Jupp,m
728,1,Joulina,w,,728,1,Jurek,m
729,1,Jouri,w,,729,1,Justin,m
730,1,Joy,w,,730,1,Jusuf,m
731,1,Judith,w,,731,1,János,m
732,1,Judy,w,,732,1,Jörn,m
733,1,Julanda,w,,733,1,Kacper,m
734,1,Juliana,w,,734,1,Kai,m
735,1,Julie,w,,735,1,Kaleb,m
736,1,Julie-Marie,w,,736,1,Kaleo,m
737,1,Juliette,w,,737,1,Kanai,m
738,1,Julina,w,,738,1,Karl-Anton,m
739,1,July,w,,739,1,Karlmann,m
740,1,Juma,w,,740,1,Karlo,m
741,1,Jóna,w,,741,1,Karlos,m
742,1,Kaja,w,,742,1,Karlson,m
743,1,Kalina,w,,743,1,Karol,m
744,1,Kalliopi-Olga,w,,744,1,Kaspar,m
745,1,Kalluna,w,,745,1,Kaspian,m
746,1,Kara,w,,746,1,Kaylan,m
747,1,Karina,w,,747,1,Kenai,m
748,1,Karla-Emanuela,w,,748,1,Keno,m
749,1,Karlie,w,,749,1,Kerem,m
750,1,Karlotta,w,,750,1,Keylam,m
751,1,Katalina,w,,751,1,Khaled,m
752,1,Kathalea,w,,752,1,Khitab,m
753,1,Katherina,w,,753,1,Khắc,m
754,1,Kathrin,w,,754,1,Kianush,m
755,1,Katie-Noel,w,,755,1,Kieran,m
756,1,Kay,w,,756,1,Killian,m
757,1,Keira,w,,757,1,Kimi,m
758,1,Kelly,w,,758,1,Kiran,m
759,1,Ketevan,w,,759,1,Klaus,m
760,1,Khadijah,w,,760,1,Klemens,m
761,1,Khadijha,w,,761,1,Knyas,m
762,1,Khánh,w,,762,1,Kosai,m
763,1,Kila,w,,763,1,Kristján,m
764,1,Kira-Marie,w,,764,1,Kristoff,m
765,1,Kjella,w,,765,1,Kyell,m
766,1,Kristina,w,,766,1,Kylian,m
767,1,Kujtesa,w,,767,1,Lachezar,m
768,1,Kyara,w,,768,1,Laith,m
769,1,Kyra,w,,769,1,Lamek,m
770,1,Kyria,w,,770,1,Laurence,m
771,1,La,w,,771,1,Laurens,m
772,1,Laelia,w,,772,1,Laurenz,m
773,1,Laia,w,,773,1,Lazlo,m
774,1,Lani,w,,774,1,Leander,m
775,1,Lara-Sophie,w,,775,1,Leandro,m
776,1,Larisa,w,,776,1,Leano-Benjamin,m
777,1,Lavin,w,,777,1,Leeve,m
778,1,Layan,w,,778,1,Leevi,m
779,1,Layla,w,,779,1,Lenni,m
780,1,Le,w,,780,1,Leon-Joel,m
781,1,Lea-Tamara,w,,781,1,Leonardas,m
782,1,Leah,w,,782,1,Leonid,m
783,1,Lean,w,,783,1,Leonidas,m
784,1,Leeloo,w,,784,1,Leopard,m
785,1,Leevke,w,,785,1,Leroy,m
786,1,Leian,w,,786,1,Levente,m
787,1,Lenelotte,w,,787,1,Lew,m
788,1,Leokadia,w,,788,1,Liam-Elijah,m
789,1,Leona,w,,789,1,Liam-Henry,m
790,1,Leonee,w,,790,1,Lian-Carlo,m
791,1,Leonidas,w,,791,1,Lien,m
792,1,Letty,w,,792,1,Limam,m
793,1,Levi,w,,793,1,Lius,m
794,1,Levke,w,,794,1,Liyas-Pirbal,m
795,1,Lia-Liv,w,,795,1,Liyo,m
796,1,Liah,w,,796,1,Logan,m
797,1,Lian,w,,797,1,Logen,m
798,1,Lien,w,,798,1,Loki-Elias,m
799,1,Lieske,w,,799,1,Loris,m
800,1,Liesl,w,,800,1,Louis-René,m
801,1,Lif,w,,801,1,Lounis,m
802,1,Lija,w,,802,1,Lovis,m
803,1,Lika,w,,803,1,Luan-Bekteš,m
804,1,Lila,w,,804,1,Lucas-Noel,m
805,1,Lilas,w,,805,1,Luciano,m
806,1,Lilie,w,,806,1,Lucifer,m
807,1,Lilja,w,,807,1,Lucio,m
808,1,Lille,w,,808,1,Lucius,m
809,1,Lily,w,,809,1,Lunas,m
810,1,Lina-Christin,w,,810,1,Lutz,m
811,1,Lina-Emilia,w,,811,1,Lyo,m
812,1,Lindsay,w,,812,1,Léon,m
813,1,Liona,w,,813,1,Lê,m
814,1,Liora,w,,814,1,Maarten,m
815,1,Liselotte,w,,815,1,Maddox,m
816,1,Liva,w,,816,1,Mael,m
817,1,Liya,w,,817,1,Mafstan,m
818,1,Loki,w,,818,1,Magor,m
819,1,Lua,w,,819,1,Mahir,m
820,1,Luana-Patricia,w,,820,1,Mahziyar,m
821,1,Luba,w,,821,1,Maison,m
822,1,Luca,w,,822,1,Malamo,m
823,1,Luci,w,,823,1,Malek,m
824,1,Luciana,w,,824,1,Manuel,m
825,1,Lucina,w,,825,1,Marlin,m
826,1,Lucy-Ann,w,,826,1,Maro,m
827,1,Lucy-Jane,w,,827,1,Maron,m
828,1,Luka,w,,828,1,Marouane,m
829,1,Lumi,w,,829,1,Marten,m
830,1,Luna-Annabelle,w,,830,1,Maseehaulah,m
831,1,Luna-Jolie,w,,831,1,Masen,m
832,1,Luna-Marie,w,,832,1,Mason,m
833,1,Lunya,w,,833,1,Matei,m
834,1,Luzie,w,,834,1,Mathes,m
835,1,Lydia,w,,835,1,Mathias,m
836,1,Lyiah,w,,836,1,Mathéo,m
837,1,Lyn,w,,837,1,Matija,m
838,1,Lynn,w,,838,1,Mattes,m
839,1,Lyra,w,,839,1,Matthias-Daniel,m
840,1,Lysann,w,,840,1,Matties,m
841,1,Lê,w,,841,1,Matty,m
842,1,Maddalena,w,,842,1,Matús,m
843,1,Madina,w,,843,1,Mauritz,m
844,1,Mafalda,w,,844,1,Maurizian,m
845,1,Magali,w,,845,1,Maxim-Max,m
846,1,Magda,w,,846,1,Mazen,m
847,1,Mageda,w,,847,1,Melino,m
848,1,Maggie,w,,848,1,Merlin,m
849,1,Magnerou,w,,849,1,Mervan,m
850,1,Magnus,w,,850,1,Mian,m
851,1,Maha,w,,851,1,Micah,m
852,1,Mahdiyeh,w,,852,1,Michl,m
853,1,Mahtab,w,,853,1,Miguel,m
854,1,Maike,w,,854,1,Mik-Noel,m
855,1,Mailin,w,,855,1,Mikael,m
856,1,Makinya,w,,856,1,Mike-Bastian,m
857,1,Makkah,w,,857,1,Mikhail,m
858,1,Maleen,w,,858,1,Milan-Noah,m
859,1,Malena,w,,859,1,Minh-Khôi,m
860,1,Malie,w,,860,1,Mio,m
861,1,Malika,w,,861,1,Miracle,m
862,1,Maliya,w,,862,1,Miraz,m
863,1,Mallak,w,,863,1,Mischa,m
864,1,Malve,w,,864,1,Mitja,m
865,1,Malza,w,,865,1,Mića,m
866,1,Manraj,w,,866,1,Moayad,m
867,1,Marcella,w,,867,1,Moe,m
868,1,Mareen,w,,868,1,Mohamed-Ashref,m
869,1,Margita,w,,869,1,Monty,m
870,1,Marianne,w,,870,1,Moritz-Alexander,m
871,1,Marie-Sophie,w,,871,1,Mory,m
872,1,Mariett,w,,872,1,Mottek,m
873,1,Marietta,w,,873,1,Mouafak,m
874,1,Marijam,w,,874,1,Mousa,m
875,1,Marilena,w,,875,1,Muhamad,m
876,1,Marina,w,,876,1,Muhammed,m
877,1,Maringa,w,,877,1,Mujo,m
878,1,Marith,w,,878,1,Murad,m
879,1,Marjana,w,,879,1,Muslim,m
880,1,Marlen,w,,880,1,Mutaz,m
881,1,Marlie,w,,881,1,Muzaffer,m
882,1,Marlies,w,,882,1,Nader,m
883,1,Marly,w,,883,1,Najem,m
884,1,Martha-Nalu,w,,884,1,Naoki,m
885,1,Maryella,w,,885,1,Narek,m
886,1,Maryem,w,,886,1,Natan,m
887,1,Maryna,w,,887,1,Nataniel,m
888,1,Mascha,w,,888,1,Navio,m
889,1,Massa,w,,889,1,Naïm,m
890,1,Matea,w,,890,1,Neo,m
891,1,Mathea,w,,891,1,Neo-Joseph,m
892,1,Matilde,w,,892,1,Nepomuk,m
893,1,Mattea,w,,893,1,Nero,m
894,1,Mavi,w,,894,1,Neven,m
895,1,Maylee,w,,895,1,Nevis,m
896,1,Medina,w,,896,1,Nezar,m
897,1,Meera,w,,897,1,Nguebetzo,m
898,1,Meggi,w,,898,1,Nguyen,m
899,1,Meghan,w,,899,1,Nguyên,m
900,1,Meja,w,,900,1,Nhật,m
901,1,Mejra,w,,901,1,Nick-Martin,m
902,1,Melanie,w,,902,1,Nicolai,m
903,1,Melek,w,,903,1,Nidal,m
904,1,Melina-Pia,w,,904,1,Nikau,m
905,1,Melinda,w,,905,1,Nikita,m
906,1,Melisa,w,,906,1,Nikola,m
907,1,Mellie,w,,907,1,Nikolaj,m
908,1,Melody-Sabine,w,,908,1,Nilan,m
909,1,Mercan,w,,909,1,Nils-Elias,m
910,1,Meret,w,,910,1,Nino,m
911,1,Merjem,w,,911,1,Nischan,m
912,1,Meryem,w,,912,1,Noel,m
913,1,Messa,w,,913,1,Novan,m
914,1,Mia-Angeli,w,,914,1,Nuri,m
915,1,Mia-Joleen,w,,915,1,Oday,m
916,1,Mia-Marlene,w,,916,1,Odin,m
917,1,Mia-Sofie,w,,917,1,Ogleh,m
918,1,Mia-Sophia,w,,918,1,Oliwier,m
919,1,Miasin,w,,919,1,Olsen,m
920,1,Micheal,w,,920,1,Omid,m
921,1,Michelle,w,,921,1,Omran,m
922,1,Midia,w,,922,1,Orfeas,m
923,1,Mieke,w,,923,1,Osasuehi,m
924,1,Mieko,w,,924,1,Oskar-Aaron,m
925,1,Mikal,w,,925,1,Otis,m
926,1,Milenya,w,,926,1,Ouais,m
927,1,Mileyna,w,,927,1,Ove,m
928,1,Milla-Merle,w,,928,1,Owe,m
929,1,Milli,w,,929,1,Pablo,m
930,1,Millie,w,,930,1,Paramveer,m
931,1,Minah,w,,931,1,Parham,m
932,1,Minha,w,,932,1,Patrick,m
933,1,Minou,w,,933,1,Patryk,m
934,1,Mirijam,w,,934,1,Pavel,m
935,1,Miroslava,w,,935,1,Peculiar,m
936,1,Misha,w,,936,1,Pepe-Elias,m
937,1,Mishel,w,,937,1,Pepè,m
938,1,Missy,w,,938,1,Phileas,m
939,1,Miu,w,,939,1,Philip,m
940,1,Mizgin,w,,940,1,Phill,m
941,1,Momo,w,,941,1,Phillip,m
942,1,Monika,w,,942,1,Phong,m
943,1,Muna,w,,943,1,Phúc,m
944,1,Myleen,w,,944,1,Pieter,m
945,1,Myra,w,,945,1,Pino,m
946,1,Márta,w,,946,1,Pit,m
947,1,Märta,w,,947,1,Pjotr,m
948,1,Mía,w,,948,1,Prince,m
949,1,Nadine,w,,949,1,Providence,m
950,1,Nahla,w,,950,1,Pusat,m
951,1,Naiema,w,,951,1,Puyan,m
952,1,Naila,w,,952,1,Qais,m
953,1,Najaah-Amine,w,,953,1,Racim,m
954,1,Nala,w,,954,1,Raik,m
955,1,Naledi,w,,955,1,Ralph,m
956,1,Nanna,w,,956,1,Rareş-Nicholas,m
957,1,Nanne,w,,957,1,Rasin,m
958,1,Nanya,w,,958,1,Raslen,m
959,1,Nara,w,,959,1,Rasmus,m
960,1,Nastja,w,,960,1,Rawan,m
961,1,Nataly,w,,961,1,Rawand,m
962,1,Nathalie,w,,962,1,Rebin,m
963,1,Nayla,w,,963,1,Remo,m
964,1,Neda,w,,964,1,Remus,m
965,1,Neela,w,,965,1,Resul,m
966,1,Neele-Leonie,w,,966,1,Reyansh,m
967,1,Nelli,w,,967,1,Ricardo,m
968,1,Nelly,w,,968,1,Richie,m
969,1,Nerea,w,,969,1,Rizk,m
970,1,Newroz,w,,970,1,Ronaldo,m
971,1,Neyla,w,,971,1,Roni,m
972,1,Ngọc,w,,972,1,Ronny,m
973,1,Nia,w,,973,1,Rubin,m
974,1,Nicola,w,,974,1,Ruby,m
975,1,Nicole,w,,975,1,Rufus,m
976,1,Nienke,w,,976,1,Rüdiger,m
977,1,Nikita,w,,977,1,Rüzgar,m
978,1,Nio,w,,978,1,Saad,m
979,1,Nirusch,w,,979,1,Saber,m
980,1,Noelia,w,,980,1,Saer,m
981,1,Noemie,w,,981,1,Sahibnoor,m
982,1,Nola,w,,982,1,Sajad,m
983,1,Nomi,w,,983,1,Salamat,m
984,1,Norin,w,,984,1,Salih,m
985,1,Noula,w,,985,1,Salim,m
986,1,Noura,w,,986,1,Sam,m
987,1,Noémi,w,,987,1,Samet,m
988,1,Nura,w,,988,1,Samnson,m
989,1,Odette,w,,989,1,Samson,m
990,1,Oghosa,w,,990,1,Samu,m
991,1,Ole,w,,991,1,Sandro,m
992,1,Ottilie,w,,992,1,Saul,m
993,1,Paige,w,,993,1,Serra,m
994,1,Palakshi,w,,994,1,Severin,m
995,1,Paloma,w,,995,1,Shaheen,m
996,1,Paris,w,,996,1,Shehe,m
997,1,Parmida,w,,997,1,Shrwan,m
998,1,Peculiar,w,,998,1,Sidar,m
999,1,Pella,w,,999,1,Sidney,m
1000,1,Phibie,w,,1000,1,Skip,m
1001,1,Philina,w,,1001,1,Sky-Maddox,m
1002,1,Philine,w,,1002,1,Sobhan,m
1003,1,Pina,w,,1003,1,Somfechukwu,m
1004,1,Pola,w,,1004,1,Stani,m
1005,1,Polli,w,,1005,1,Stanislav,m
1006,1,Princesse,w,,1006,1,Stanley,m
1007,1,Priscila,w,,1007,1,Stefan,m
1008,1,Rabbia,w,,1008,1,Stuard,m
1009,1,Rachael,w,,1009,1,Subhan,m
1010,1,Raffaella,w,,1010,1,Suhaib,m
1011,1,Ragad,w,,1011,1,Suliman,m
1012,1,Rahaf,w,,1012,1,Sultan,m
1013,1,Raija,w,,1013,1,Svante,m
1014,1,Rana,w,,1014,1,Sven,m
1015,1,Ranim,w,,1015,1,Taavi,m
1016,1,Ranya,w,,1016,1,Tadej,m
1017,1,Raphina,w,,1017,1,Tadeo,m
1018,1,Rasan,w,,1018,1,Tagir,m
1019,1,Rayhana,w,,1019,1,Taha,m
1020,1,Reka,w,,1020,1,Taio,m
1021,1,Remas,w,,1021,1,Tajan,m
1022,1,Renad,w,,1022,1,Tajo,m
1023,1,Renesmee-Mandy,w,,1023,1,Talal,m
1024,1,Renesmée,w,,1024,1,Tamino,m
1025,1,Reni,w,,1025,1,Tammes,m
1026,1,Retaj,w,,1026,1,Tareq,m
1027,1,Reyhaue,w,,1027,1,Tarik,m
1028,1,Rhea,w,,1028,1,Tauno,m
1029,1,Riana,w,,1029,1,Tavio,m
1030,1,Riem,w,,1030,1,Tayo,m
1031,1,Rietasch,w,,1031,1,Ted,m
1032,1,Rim,w,,1032,1,Teim,m
1033,1,Rina,w,,1033,1,Teo,m
1034,1,Riola,w,,1034,1,Teodor,m
1035,1,Ritaj,w,,1035,1,Tetje,m
1036,1,Rital,w,,1036,1,Thadeus,m
1037,1,Riya,w,,1037,1,Thees,m
1038,1,Rodinia,w,,1038,1,Thejas,m
1039,1,Rohama,w,,1039,1,Theo-Maximilian,m
1040,1,Rojava,w,,1040,1,Thiago,m
1041,1,Romina-Sophie,w,,1041,1,Thor,m
1042,1,Rosanna,w,,1042,1,Thorge,m
1043,1,Rosi,w,,1043,1,Thorin,m
1044,1,Roxana,w,,1044,1,Tiberius,m
1045,1,Rrushe,w,,1045,1,Tiede,m
1046,1,Rukaiya,w,,1046,1,Ties,m
1047,1,Rukaja,w,,1047,1,Tino,m
1048,1,Rukia,w,,1048,1,Tjark,m
1049,1,Rut,w,,1049,1,Tjelle,m
1050,1,Rut-Sofia,w,,1050,1,Tobais,m
1051,1,Réka,w,,1051,1,Tobi,m
1052,1,Sadan,w,,1052,1,Tobin,m
1053,1,Safa,w,,1053,1,Tomas,m
1054,1,Safinaz,w,,1054,1,Tomaso,m
1055,1,Sahar,w,,1055,1,Tommy,m
1056,1,Salam,w,,1056,1,Tomte,m
1057,1,Salma,w,,1057,1,Tomáš,m
1058,1,Samaa,w,,1058,1,Tony,m
1059,1,Samilia,w,,1059,1,Torin,m
1060,1,Sania,w,,1060,1,Trajan,m
1061,1,Sanja,w,,1061,1,Ture,m
1062,1,Sanna,w,,1062,1,Tyrell,m
1063,1,Sanni,w,,1063,1,Tywin,m
1064,1,Sarah-Jean,w,,1064,1,Umut,m
1065,1,Sascha,w,,1065,1,Uwe,m
1066,1,Sasha,w,,1066,1,Valentino,m
1067,1,Sebastian,w,,1067,1,Valentín,m
1068,1,Sefora,w,,1068,1,Veith,m
1069,1,Selene-Arlett,w,,1069,1,Viet,m
1070,1,Selin,w,,1070,1,Vito,m
1071,1,Seraphina,w,,1071,1,Vitus,m
1072,1,Serin,w,,1072,1,Wafi,m
1073,1,Serina,w,,1073,1,Wahenoor,m
1074,1,Shahed,w,,1074,1,Waleed,m
1075,1,Shaimaa,w,,1075,1,Wilko,m
1076,1,Shaleen,w,,1076,1,Wille,m
1077,1,Sham,w,,1077,1,Willem,m
1078,1,Shana,w,,1078,1,Willibert,m
1079,1,Shanaya,w,,1079,1,Win,m
1080,1,Shanaz,w,,1080,1,Xuân,m
1081,1,Shania-Davina,w,,1081,1,Yacoub,m
1082,1,Sharlin,w,,1082,1,Yahya,m
1083,1,Shega,w,,1083,1,Yannick,m
1084,1,Shilan,w,,1084,1,Yannik,m
1085,1,Shirin,w,,1085,1,Yaser,m
1086,1,Shiva,w,,1086,1,Yi,m
1087,1,Sidra,w,,1087,1,Yian,m
1088,1,Sienna,w,,1088,1,Yildiray,m
1089,1,Sierra,w,,1089,1,Yixing,m
1090,1,Sina,w,,1090,1,Yoshito,m
1091,1,Sina-Leonie,w,,1091,1,Yoshua,m
1092,1,Skyler,w,,1092,1,Younes,m
1093,1,Skyler-Ciara,w,,1093,1,Youseef,m
1094,1,Sochikanyima,w,,1094,1,Yuel,m
1095,1,Soe,w,,1095,1,Yul,m
1096,1,Soey,w,,1096,1,Yves,m
1097,1,Sofie,w,,1097,1,Yves-Joel,m
1098,1,Sofía,w,,1098,1,Ywen,m
1099,1,Solveig,w,,1099,1,Zacharias,m
1100,1,Somo,w,,1100,1,Zaher,m
1101,1,Sonsee,w,,1101,1,Zak,m
1102,1,Sophy,w,,1102,1,Zakariya,m
1103,1,Stefania,w,,1103,1,Zakharija,m
1104,1,Stefania-Adelina,w,,1104,1,Zalmay,m
1105,1,Stefania-Isra,w,,1105,1,Zane,m
1106,1,Steffi,w,,1106,1,Zayn,m
1107,1,Steffi-Sophie,w,,1107,1,Zed,m
1108,1,Stephanie,w,,1108,1,Zeki,m
1109,1,Stina,w,,1109,1,Zim,m
1110,1,Sue,w,,1110,1,Zivar,m
1111,1,Suhani-Jodhapreet,w,,1111,1,Zyad,m
1112,1,Sumeya,w,,1112,1,Ábel,m
1113,1,Suna,w,,,,,
1114,1,Sunaina,w,,,,,
1115,1,Suri,w,,,,,
1116,1,Susann,w,,,,,
1117,1,Susanne,w,,,,,
1118,1,Susi,w,,,,,
1119,1,Sydney-Jordan,w,,,,,
1120,1,Szkàrlett,w,,,,,
1121,1,Taja,w,,,,,
1122,1,Tal,w,,,,,
1123,1,Tala,w,,,,,
1124,1,Taleen,w,,,,,
1125,1,Talin,w,,,,,
1126,1,Talvi,w,,,,,
1127,1,Tamia-Kiara,w,,,,,
1128,1,Tamika,w,,,,,
1129,1,Tamira,w,,,,,
1130,1,Tammy,w,,,,,
1131,1,Tana,w,,,,,
1132,1,Tavi,w,,,,,
1133,1,Teresa,w,,,,,
1134,1,Thaddea,w,,,,,
1135,1,Thalea,w,,,,,
1136,1,Thalia-Lyan,w,,,,,
1137,1,Theodor,w,,,,,
1138,1,Theresa-Louisa,w,,,,,
1139,1,Theresia,w,,,,,
1140,1,Thilda,w,,,,,
1141,1,Thyra,w,,,,,
1142,1,Thảo,w,,,,,
1143,1,Tiana,w,,,,,
1144,1,Tieb,w,,,,,
1145,1,Tieda,w,,,,,
1146,1,Tijana,w,,,,,
1147,1,Tilea,w,,,,,
1148,1,Timea,w,,,,,
1149,1,Tiyamat,w,,,,,
1150,1,Tollin,w,,,,,
1151,1,Toni,w,,,,,
1152,1,Tosca,w,,,,,
1153,1,Toska,w,,,,,
1154,1,Tracy,w,,,,,
1155,1,Traja,w,,,,,
1156,1,Trinity,w,,,,,
1157,1,Tsnim,w,,,,,
1158,1,Tuana,w,,,,,
1159,1,Tuula,w,,,,,
1160,1,Tuuli,w,,,,,
1161,1,Ursel,w,,,,,
1162,1,Valentine,w,,,,,
1163,1,Vasiliki,w,,,,,
1164,1,Verona,w,,,,,
1165,1,Veronica,w,,,,,
1166,1,Viktoria-Luise,w,,,,,
1167,1,Viktorija,w,,,,,
1168,1,Viola,w,,,,,
1169,1,Violeta,w,,,,,
1170,1,Viyan,w,,,,,
1171,1,Vroni,w,,,,,
1172,1,Vu,w,,,,,
1173,1,Wala,w,,,,,
1174,1,Walli,w,,,,,
1175,1,Wardalsham,w,,,,,
1176,1,Wenke,w,,,,,
1177,1,Wentong,w,,,,,
1178,1,Wika,w,,,,,
1179,1,Wilhelmine,w,,,,,
1180,1,Winnie,w,,,,,
1181,1,Xenia,w,,,,,
1182,1,Yael,w,,,,,
1183,1,Yakin,w,,,,,
1184,1,Yanka,w,,,,,
1185,1,Yasmina,w,,,,,
1186,1,Yasmine,w,,,,,
1187,1,Yasna,w,,,,,
1188,1,Yen,w,,,,,
1189,1,Ylva,w,,,,,
1190,1,Ylvie,w,,,,,
1191,1,Yomna,w,,,,,
1192,1,Yosan,w,,,,,
1193,1,Zainab,w,,,,,
1194,1,Zelal,w,,,,,
1195,1,Zeraphine,w,,,,,
1196,1,Zeynep,w,,,,,
1197,1,Zineb,w,,,,,
1198,1,Ziona,w,,,,,
1199,1,Zofia,w,,,,,
1200,1,Züleyha,w,,,,,
1201,1,Íde,w,,,,,
1202,1,Đặng,w,,,,,
